id,image_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_right_x,bottom_right_y,bottom_left_x,bottom_left_y
,9097,1106.23,885.8,2364.85,1076.35,2175.71,2144.58,463.79,1770.65
,9098,1830.66,783.64,2510.79,1743.01,782.96,2226.86,534.36,1036.72
,9099,2490.34,2356.1,497.02,2379.9,656.65,696.92,2288.01,677.45
,9100,2086.69,2081.32,639.63,1587.83,1356.87,843.87,2552.9,1135.63
,9101,710.79,2188.03,551.43,1081.12,1961.5,893.9,2633.86,1819.91
,9102,507.13,1200.62,1785.94,835.07,2576.0,1749.32,1030.01,2382.82
,9103,1342.84,894.2,2556.5,1199.78,2133.3,2177.9,632.0,1662.99
,9104,1648.12,780.56,2554.41,1433.08,1274.5,2094.82,511.91,1188.27
,9105,2452.75,1258.41,1643.8,2081.02,528.48,1423.01,1419.16,840.61
,9106,2036.1,2042.96,566.17,1738.04,1177.15,1040.3,2338.05,1206.39
,9107,1026.74,2298.67,376.78,1266.26,1532.59,817.93,2337.55,1602.3
,9108,388.79,1681.99,1155.86,893.93,2482.14,1095.61,2138.9,2105.8
,9109,2653.98,1518.01,1156.25,2224.53,403.41,1170.82,1706.8,740.6
,9110,1620.76,2145.66,490.14,1410.95,1514.91,842.38,2610.04,1344.42
,9111,1046.69,2130.96,496.85,1213.67,1760.92,897.32,2560.6,1622.54
,9112,397.9,1715.1,1192.83,835.62,2583.24,1122.25,2109.58,2230.59
,9113,366.97,1311.33,1656.48,891.71,2611.09,1640.46,1155.18,2337.47
,9114,999.95,822.31,2444.62,998.05,2284.11,2088.2,414.71,1789.83
,9115,1909.35,726.28,2612.98,1731.48,736.41,2174.49,421.71,975.8
,9116,2514.67,1140.34,1916.98,2059.21,473.33,1546.29,1284.87,835.35
,9117,2523.23,2012.27,572.28,2352.55,434.31,1004.58,1972.05,815.58
,9118,368.96,1240.32,1586.5,808.8,2608.46,1378.91,1286.98,2073.29
,9119,2143.46,2108.92,399.32,1605.2,1206.8,731.27,2650.32,1049.88
,9120,442.99,2066.19,699.98,994.38,2325.12,953.0,2643.35,2025.8
,9121,329.49,1273.11,1657.43,844.33,2660.04,1510.79,1157.07,2194.66
,9122,2388.85,922.09,2491.2,2060.45,447.31,1951.35,824.85,874.45
,9123,2635.33,1865.0,717.21,2262.28,427.64,1185.43,1935.32,969.82
,9124,684.03,971.16,2365.6,1013.77,2609.47,2258.37,353.83,2217.66
,9125,1233.76,894.39,2657.25,1235.22,2103.93,2296.33,375.0,1748.89
,9126,2499.62,2061.09,423.51,2084.58,667.79,982.06,2244.18,974.63
,9127,322.12,1508.09,1493.16,920.37,2732.17,1466.59,1601.91,2288.4
,9128,1543.35,2242.37,358.65,1497.0,1516.75,941.33,2693.73,1490.3
,9129,2718.26,1519.72,1528.55,2275.0,340.79,1518.74,1538.3,990.6
,9130,1490.8,1046.98,2702.2,1550.82,1582.52,2317.29,341.16,1615.06
,9131,274.62,1159.84,1788.95,824.64,2709.94,1646.58,934.74,2196.26
,9132,2303.06,2228.14,367.05,1847.7,1032.25,864.92,2608.1,1121.12
,9133,817.4,2354.16,410.44,1250.38,1937.7,990.13,2645.22,1948.33
,9134,2187.86,841.05,2636.3,1963.27,583.18,2123.59,549.4,938.0
,9135,2565.74,1891.6,602.13,2013.59,550.24,1122.92,2096.66,1074.55
,9136,833.53,2576.3,222.48,1326.89,1750.61,932.54,2610.22,1978.92
,9137,1862.2,818.55,2681.39,1734.45,777.87,2191.84,287.19,1105.23
,9138,874.87,2444.67,309.82,1184.4,1712.45,811.97,2629.01,1738.53
,9139,587.09,644.06,2387.2,645.46,2654.14,2452.88,423.98,2501.63
,9140,430.9,967.93,1893.97,692.91,2629.51,1792.42,726.47,2328.26
,9141,1695.97,834.24,2628.54,1545.19,973.24,2195.2,373.92,1182.87
,9142,2666.55,1084.98,2210.6,2252.3,410.5,1648.4,1278.91,796.38
,9143,2226.74,2146.92,472.04,1675.6,1197.56,756.98,2549.43,1014.46
,9144,2638.4,1849.36,536.13,2219.23,441.22,887.64,1976.4,743.5
,9145,1275.54,2148.23,358.59,1210.72,1609.16,768.57,2669.68,1374.93
,9146,343.19,1252.31,1665.49,841.29,2693.39,1563.4,1133.46,2344.02
,9147,460.96,1714.18,1112.33,732.49,2576.62,882.28,2499.26,2062.53
,9148,1825.21,909.17,2534.81,1787.35,811.7,2270.9,502.98,1165.23
,9149,1045.89,2257.75,350.78,1135.23,1676.46,736.46,2645.51,1537.62
,9150,2572.69,1524.02,1075.02,2108.12,504.53,1105.77,1739.9,795.5
,9151,922.83,802.04,2260.06,982.75,2033.42,2010.51,293.37,1702.45
,9152,378.87,2125.06,786.92,887.89,2374.65,882.46,2596.87,2179.95
,9153,2083.12,2290.32,398.61,1679.07,1260.51,833.05,2613.39,1189.66
,9154,2282.39,924.85,2557.93,2001.62,469.23,1980.64,800.87,919.99
,9155,1111.93,982.26,2544.0,1157.71,2384.14,2201.22,430.77,1860.85
,9156,2687.42,2176.51,430.29,2186.66,749.91,871.38,2368.03,868.28
,9157,2677.79,1064.34,2251.31,2219.93,422.22,1673.28,1254.75,787.69
,9158,798.93,934.15,2406.17,954.42,2709.63,2286.15,451.38,2248.32
,9159,500.54,1275.36,1832.48,959.61,2666.13,1726.62,1064.7,2269.43
,9160,1432.89,929.19,2573.04,1288.68,1854.33,2053.49,587.36,1513.04
,9161,1970.84,834.03,2583.79,1838.51,659.49,2181.7,486.08,1035.29
,9162,2653.36,1321.66,1604.78,2225.59,332.38,1486.77,1444.36,865.79
,9163,2583.08,1896.92,612.05,2190.73,489.02,1039.16,2002.8,900.6
,9164,1057.23,2087.55,534.71,1166.0,1834.34,897.98,2615.27,1641.3
,9165,374.27,1218.72,1816.07,874.62,2689.67,1736.72,926.76,2341.86
,9166,1173.41,942.82,2530.28,1224.22,2021.87,2257.95,365.27,1777.69
,9167,1823.9,813.7,2624.44,1673.12,605.41,2155.23,276.3,1081.0
,9168,394.39,1739.4,1180.37,784.36,2735.44,1006.9,2402.05,2190.84
,9169,1178.01,880.73,2646.14,1265.5,2090.97,2446.58,339.27,1861.36
,9170,345.09,1498.14,1398.36,906.35,2602.22,1336.36,1618.55,2146.28
,9171,2659.24,841.33,2455.0,2045.63,371.44,1709.65,1012.75,653.84
,9172,570.0,2042.12,1116.43,993.26,2670.59,1164.75,2513.87,2355.03
,9173,2722.37,1520.67,1552.95,2311.97,348.3,1492.84,1528.77,952.23
,9174,1580.61,1052.95,2768.35,1650.97,1564.44,2452.08,385.5,1615.2
,9175,379.02,1556.32,1534.96,1006.26,2721.38,1535.09,1587.45,2332.72
,9176,1500.87,2363.81,382.54,1573.85,1561.76,1061.84,2711.37,1632.0
,9177,1928.11,1055.69,2547.04,1895.55,684.83,2200.49,450.12,1246.84
,9178,2623.84,1277.07,2218.12,2200.75,548.78,1829.24,1246.7,1065.8
,9179,2665.77,1712.97,1304.33,2352.14,305.77,1507.21,1598.8,1077.02
,9180,1613.4,2617.5,315.0,1799.29,1455.19,1157.29,2691.43,1766.11
,9181,388.45,1347.68,1705.82,1069.25,2506.54,1704.93,1012.03,2134.64
,9182,1233.47,1072.83,2607.42,1392.99,1990.01,2224.57,395.85,1764.24
,9183,384.15,1841.75,932.04,905.54,2558.75,1043.62,2419.84,2083.75
,9184,1078.35,2204.17,409.12,1395.08,1793.61,1096.25,2662.09,1761.04
,9185,2628.57,1784.13,1678.32,2605.59,412.52,1943.07,1441.27,1319.5
,9186,2423.71,1084.96,2509.6,2328.04,328.92,2183.28,704.65,990.01
,9479,2449.91,964.34,2284.54,2435.52,368.4,2002.45,1005.16,734.92
,9480,2757.39,1852.86,908.84,2433.3,564.74,996.79,1991.09,694.82
,9481,1071.01,2336.33,427.63,1065.86,1747.19,606.98,2701.42,1519.28
,9482,406.07,1669.15,1233.18,747.24,2660.41,970.69,2361.89,2229.8
,9483,1090.41,786.14,2417.71,1089.3,2143.52,2425.1,431.36,1914.99
,9484,2554.8,1652.2,573.48,2361.19,259.04,1062.21,1702.2,727.2
,9485,409.9,1735.58,1193.21,923.75,2495.98,1170.89,2203.34,2277.42
,9486,2232.61,2171.33,435.36,1686.79,1198.13,842.25,2511.31,1075.42
,9487,1728.02,1123.4,2432.44,1819.6,907.71,2323.76,566.14,1380.65
,9488,2610.4,1676.67,946.74,2450.0,389.07,1143.49,1724.59,745.01
,9489,555.48,2195.88,731.97,940.4,2158.75,864.54,2636.86,2050.15
,9490,2595.88,2443.02,383.97,2455.21,544.54,515.14,2414.67,494.6
,9491,2277.56,1109.95,2415.8,2113.7,447.59,1998.65,975.5,1092.6
,9492,475.59,1589.21,1363.08,819.46,2437.85,1327.75,1661.19,2395.91
,9493,2461.14,1264.03,2139.9,2205.64,376.45,1851.38,1024.11,1039.24
,9494,2609.27,1960.59,825.16,2431.24,314.8,1323.62,1818.93,1044.52
,9495,1232.93,2196.93,331.76,1424.88,1551.95,979.05,2550.78,1573.65
,9496,362.03,1382.41,1691.49,952.74,2695.63,1652.9,1235.87,2304.41
,9497,957.82,1001.66,2467.24,1236.75,2210.86,2361.86,361.67,2015.87
,9498,2343.7,1259.35,2321.96,2428.23,407.88,2248.87,809.47,1149.42
,9499,362.35,1897.93,1077.4,1042.4,2561.77,1267.29,2149.44,2277.28
,9500,929.93,2506.13,434.53,1363.58,1891.19,1009.91,2653.55,1986.93
,9501,2696.81,1352.82,1111.07,1954.65,275.33,1088.63,1681.71,701.67
,9502,1048.3,480.6,2583.91,836.48,2204.3,2354.67,296.43,1762.57
,9503,1943.0,988.04,2517.26,1912.89,609.11,2197.89,560.29,1128.32
,9504,2571.17,1049.53,2181.8,2232.3,476.53,1689.87,1216.61,748.04
,9505,2497.49,2404.73,419.71,2444.37,565.74,680.66,2288.92,674.61
,9506,783.99,2252.3,443.46,1084.43,1807.21,768.69,2538.89,1700.79
,9507,434.89,1131.73,1847.63,855.73,2625.25,1819.39,802.35,2364.06
,9508,2155.8,928.56,2542.29,2048.21,466.09,2133.53,683.76,973.16
,9509,2597.71,1619.75,911.09,2301.42,367.61,1179.38,1724.18,810.08
,9510,466.98,2163.18,737.37,1009.99,2212.28,1008.03,2567.3,2144.42
,9511,464.46,1221.85,1869.92,921.45,2692.97,1826.41,873.96,2418.54
,9512,2619.29,2047.23,485.28,2121.3,722.64,926.94,2233.69,909.39
,9513,2588.91,1081.32,2374.23,2359.07,392.32,1883.54,1120.37,839.4
,9514,721.01,921.98,2262.68,937.06,2634.63,2218.77,470.35,2236.49
,9515,1605.7,949.5,2633.33,1555.42,1141.74,2245.22,319.88,1326.02
,9516,444.41,2186.34,350.9,937.4,1906.1,746.8,2617.15,1780.3
,9517,2597.67,2349.26,330.13,2375.31,534.45,526.1,2368.47,526.55
,9518,372.75,1660.92,1404.1,963.69,2673.98,1432.26,1857.46,2487.62
,9519,2452.95,1207.53,1911.58,2341.8,445.29,1709.51,1228.93,810.39
,9520,1892.51,767.59,2557.33,1713.56,567.27,2110.97,433.45,971.48
,9521,310.86,1111.81,1781.03,811.9,2658.35,1836.66,810.93,2475.18
,9522,2501.13,1239.27,2110.58,2315.75,407.41,1861.03,1116.49,959.1
,9523,1726.93,2236.58,459.29,1497.37,1498.41,867.64,2689.58,1381.19
,9524,300.04,1694.47,1182.79,908.32,2606.67,1190.61,2030.97,2198.2
,9525,1375.58,919.93,2632.5,1448.01,1731.89,2481.19,364.59,1705.44
,9526,2470.9,953.38,2467.33,2074.53,500.76,1889.37,951.09,855.83
,9527,944.66,2508.37,289.7,1340.8,1740.86,939.05,2663.42,1859.03
,9528,1047.08,828.52,2598.99,1118.32,2351.76,2432.67,399.74,1986.96
,9529,2538.07,1916.43,812.13,2302.76,532.04,1104.77,1960.58,872.79
,9530,963.86,2279.79,280.48,1244.2,1671.11,822.36,2591.05,1620.5
,9531,2664.89,1944.58,900.61,2467.55,435.94,1239.93,1896.56,942.27
,9532,2019.89,968.66,2454.6,2079.76,554.05,2294.71,533.5,1106.7
,9533,1542.84,2497.05,304.08,1639.28,1467.74,1002.42,2680.06,1587.15
,9534,258.3,1453.15,1486.35,837.07,2684.49,1489.61,1445.29,2405.3
,9535,1438.46,956.79,2675.34,1394.11,1897.67,2311.66,512.57,1663.81
,9536,583.78,2241.69,257.0,1108.02,1815.22,839.83,2539.8,1782.47
,9537,2532.3,1196.04,2098.48,2293.88,420.79,1831.15,1155.5,917.45
,9538,2585.53,2029.74,734.08,2428.38,457.26,1233.13,1944.9,1011.77
,9539,280.57,1165.66,1675.4,825.37,2569.05,1496.1,918.76,2068.05
,9540,2611.38,2409.88,317.03,2363.92,596.46,654.29,2407.38,697.59
,9541,1503.77,2440.94,328.53,1526.18,1493.36,865.63,2681.96,1472.75
,9542,2800.67,1583.44,1548.81,2641.77,327.24,1596.42,1564.15,905.81
,9543,366.81,1547.8,1535.5,937.64,2706.82,1566.29,1550.34,2499.56
,9544,1368.78,867.89,2595.74,1411.88,1579.06,2423.65,282.23,1584.75
,9545,519.37,580.35,2403.3,547.71,2687.38,2367.6,362.66,2440.14
,9546,707.7,2223.0,416.36,1100.17,1878.9,837.3,2583.1,1766.69
,9547,2450.88,1093.04,2475.73,2160.47,427.12,1964.34,951.05,1008.08
,9548,362.75,1348.06,1706.92,901.76,2641.3,1791.9,1120.36,2535.89
,9549,2696.17,1871.64,890.14,2434.94,453.27,1143.4,1925.34,822.37
,9550,1798.21,843.38,2574.87,1762.11,594.6,2251.1,348.55,1068.22
,9551,2221.03,2407.03,402.47,1854.97,1204.59,943.91,2577.01,1225.87
,9552,859.83,2309.52,360.99,1235.72,1722.32,912.82,2618.56,1671.59
,9553,2283.39,1005.41,2578.68,2157.66,510.06,2147.75,847.73,1019.44
,9554,2664.59,1773.03,946.88,2499.23,367.0,1219.03,1753.59,857.16
,9555,811.73,897.08,2265.56,913.98,2582.84,2141.7,561.49,2149.22
,9556,2661.09,1676.61,992.86,2401.47,422.16,1136.45,1775.98,735.6
,9557,378.32,2045.71,688.4,858.2,2159.99,846.78,2463.45,2029.01
,9558,408.16,1696.93,1161.42,868.75,2440.13,1095.62,2071.16,2150.0
,9559,2688.03,2161.93,477.85,2253.34,740.38,1033.21,2240.28,1006.21
,9560,550.45,2203.03,456.97,1093.91,1989.06,968.07,2488.25,1985.41
,9561,292.7,1638.93,1299.99,873.6,2656.89,1317.17,1839.43,2327.28
,9562,924.19,743.69,2685.63,918.82,2680.27,2364.55,415.48,2092.97
,9563,1886.56,862.88,2642.09,1812.55,747.51,2246.65,354.2,1131.93
,9564,2690.41,1750.52,836.79,2289.58,333.97,1179.45,1859.61,856.03
,9565,2151.31,2400.97,321.76,1875.51,1063.46,790.25,2580.07,1144.23
,9566,422.88,1900.25,1008.48,896.94,2470.95,1132.09,2225.15,2270.82
,9567,717.48,993.86,2342.57,1033.69,2535.32,2154.35,420.17,2116.95
,9568,2708.47,1252.55,1900.73,2411.83,360.21,1622.05,1362.59,788.65
,9569,2334.21,2329.44,355.54,1938.62,1074.39,862.49,2581.2,1059.6
,9570,817.87,2309.53,296.11,1212.48,1729.61,883.84,2638.94,1710.0
,9571,340.38,1769.53,1041.42,633.34,2626.8,832.42,2418.0,2186.7
,9572,384.7,1243.2,1712.79,936.71,2607.05,1604.44,1000.69,2172.76
,9573,2547.08,1274.34,2116.71,2205.33,462.09,1737.67,1237.36,1026.09
,9574,2074.14,2352.07,472.11,1756.61,1336.86,923.82,2663.39,1270.32
,9575,460.71,1132.28,1866.41,821.5,2696.1,1686.6,923.46,2264.47
,9576,2276.35,2330.44,372.46,1854.28,1154.43,908.55,2618.15,1158.12
,9577,1331.46,781.65,2740.79,1172.59,2151.82,2383.08,451.15,1720.11
,9578,873.78,2264.45,362.12,1157.51,1799.65,808.91,2705.1,1650.25
,9579,420.72,1962.6,1053.91,676.46,2581.43,973.77,2310.05,2442.61
,9887,384.15,1095.74,1744.83,836.33,2428.6,1878.0,645.28,2409.91
,9888,2476.45,1649.52,787.58,2251.85,337.57,1036.82,1670.43,760.07
,9889,2501.83,971.34,2158.4,2237.82,332.58,1676.78,1131.57,715.0
,9890,2707.0,1566.54,934.68,2465.88,278.05,1001.36,1726.85,517.32
,9891,1125.82,687.1,2566.0,931.4,2345.86,2274.98,399.08,1762.38
,9892,685.1,960.7,2036.62,837.79,2567.56,1954.89,738.27,2227.81
,9893,406.5,1728.99,1170.47,841.18,2419.04,1117.29,2015.3,2274.93
,9894,840.61,2259.61,425.0,1016.1,1791.71,710.51,2634.91,1632.88
,9895,2099.92,2309.75,343.71,1823.66,1110.33,938.87,2406.28,1168.95
,9896,2558.44,1777.87,903.8,2369.47,536.47,1157.95,1818.06,849.85
,9897,2688.42,1655.25,1397.44,2473.94,646.07,1318.73,1787.9,810.67
,9898,2628.22,1067.16,2402.46,2301.52,451.9,1786.1,1230.68,857.64
,9899,428.67,1839.06,1082.01,770.01,2530.42,932.02,2515.73,2226.06
,9900,2614.71,1934.11,541.85,2274.38,481.97,1126.61,1955.45,991.92
,9901,873.13,2381.58,332.67,939.72,1835.22,511.6,2720.2,1642.78
,9902,1793.3,932.9,2470.17,1664.97,936.3,2115.95,579.32,1191.21
,9903,1197.46,648.9,2645.97,960.78,2238.52,2259.3,409.39,1676.81
,9904,350.15,1251.35,1677.7,821.2,2627.47,1660.67,1034.71,2429.41
,9905,424.86,1793.76,1020.58,655.38,2517.62,795.15,2408.39,2112.48
,9906,2179.56,2118.69,495.44,1797.81,1141.12,1064.7,2401.36,1236.62
,9907,2644.06,1614.87,1270.96,2516.35,369.18,1429.45,1605.77,891.27
,9908,427.66,2295.62,373.43,848.24,1978.68,645.96,2644.76,1883.14
,9909,1042.36,735.15,2606.34,967.17,2464.85,2455.57,375.53,2008.53
,9910,2601.56,1727.38,641.76,1961.31,599.7,1039.92,2041.13,929.83
,9911,1626.49,774.97,2575.87,1498.45,1124.34,2206.16,365.3,1223.89
,9912,2551.65,1846.17,783.07,2239.94,507.27,1009.65,1927.35,804.09
,9913,417.21,2099.6,742.93,811.72,2361.73,790.18,2639.73,2093.76
,9914,368.24,1131.89,1738.65,715.15,2702.0,1534.03,1106.39,2255.53
,9915,2239.2,983.15,2489.99,2098.44,409.54,2109.17,724.84,1009.95
,9916,2639.14,1593.62,1109.63,2347.17,297.41,1300.53,1623.07,861.46
,9917,607.5,682.03,2346.94,687.37,2697.63,2141.26,315.27,2163.0
,9918,1942.12,766.14,2576.63,1779.67,472.18,2132.9,384.79,955.22
,9919,2667.74,2253.62,352.92,2272.85,634.09,865.83,2315.66,869.53
,9920,864.08,2596.16,288.58,1241.52,1739.62,805.39,2590.11,1883.09
,9921,2655.46,1580.93,1053.16,2207.18,337.5,1167.4,1726.55,788.49
,9922,2577.23,1105.99,2277.36,2274.79,352.01,1897.99,1053.18,908.37
,9923,1723.38,870.05,2592.16,1697.5,863.23,2291.14,292.65,1247.4
,9924,810.92,854.49,2457.9,958.44,2486.86,2244.64,329.45,2063.07
,9925,282.37,1193.61,1800.6,840.79,2672.33,1837.91,844.34,2450.46
,9926,2094.3,2307.41,455.13,1821.39,1261.36,1032.69,2625.62,1335.66
,9927,613.46,2409.73,384.14,1071.97,2061.62,829.16,2783.73,1983.13
,9928,1959.15,949.08,2655.92,1876.8,551.58,2238.19,362.56,1152.71
,9929,2755.57,2129.41,711.77,2524.73,471.45,1101.84,2095.03,896.17
,9930,307.75,939.25,1963.09,775.32,2636.29,1902.06,517.35,2251.18
,9931,2669.0,2328.39,422.05,2587.18,376.12,937.57,2153.87,821.05
,9932,272.72,1238.56,1393.98,693.01,2605.84,1119.71,1545.32,1906.59
,9933,1915.83,848.62,2495.62,1812.12,777.62,2152.45,518.09,1055.59
,9934,2395.8,2090.34,463.92,1760.14,1121.99,905.33,2618.85,1104.71
,9935,2668.8,1691.9,970.17,2231.08,355.53,1251.64,1773.72,942.78
,9936,2019.31,739.25,2573.23,1787.83,614.12,2054.37,491.91,899.23
,9937,574.15,2160.84,458.75,1024.6,1985.11,872.29,2532.83,1899.83
,9938,446.09,1021.87,1777.92,777.66,2457.48,1772.81,728.26,2293.72
,9939,254.04,1246.56,1756.69,911.26,2673.3,1754.15,920.48,2315.7
,9940,1879.83,894.41,2585.2,1800.3,724.25,2193.2,353.57,1140.03
,9941,367.73,1824.66,1173.12,911.36,2742.18,1177.27,2289.86,2289.05
,9942,916.94,2052.22,421.39,1129.88,1888.16,829.56,2681.79,1602.2
,9943,2491.86,2323.75,351.3,1960.44,986.56,828.4,2685.82,1060.51
,9944,2770.76,1386.25,1355.68,2119.89,257.04,1228.11,1603.17,744.28
,9945,2052.88,856.68,2675.1,1940.75,581.75,2233.6,390.6,1028.45
,9946,329.67,1269.36,1860.58,1011.0,2687.42,1904.72,846.83,2361.45
,9947,512.83,2096.53,545.31,962.58,2208.74,856.54,2650.42,1930.74
,9948,602.0,2082.5,471.88,961.49,2108.71,823.28,2678.31,1852.75
,9949,1993.92,850.79,2649.44,1677.95,528.03,1906.65,341.51,976.66
,9950,412.97,1522.7,1723.7,1147.44,2618.67,1922.24,1160.46,2504.72
,9951,2715.38,1671.28,656.7,2081.2,269.72,960.81,1932.42,742.79
,9952,603.79,2504.19,372.41,1005.83,2099.17,803.06,2725.43,2159.53
,9953,2511.0,2233.85,396.71,1911.37,1007.25,857.19,2670.91,1068.59
,9954,1366.5,961.51,2755.1,1254.9,2135.02,2085.94,506.1,1639.99
,9955,253.95,1382.75,1615.84,1005.83,2566.41,1734.39,1034.66,2327.75
,9956,2031.8,2291.64,443.42,1671.99,1269.3,783.85,2575.22,1117.08
,9957,667.37,991.0,2111.76,957.33,2590.42,1977.19,492.3,2102.7
,9958,1493.21,805.67,2617.5,1322.7,1577.52,2221.04,411.42,1377.06
,9959,2631.71,2033.34,383.16,2107.93,646.78,832.53,2195.79,837.23
,9960,550.51,1474.76,1491.6,872.8,2559.83,1330.03,1709.87,2220.78
,9961,2246.15,674.04,2590.92,1843.89,496.36,1879.24,759.03,683.97
,9962,2597.44,1163.24,1733.63,2159.47,463.24,1344.69,1448.33,661.03
,9963,450.29,1948.62,837.12,1003.59,2187.31,992.52,2381.67,1967.72
,9964,1007.82,1068.04,2366.23,1180.41,2360.32,2081.82,402.66,1851.1
,9965,2577.25,1001.46,2128.87,2225.75,405.53,1639.6,1211.96,700.81
,9966,367.77,1070.19,1739.13,747.4,2595.18,1583.29,925.88,2193.72
,9967,1598.94,915.97,2695.85,1548.49,1518.86,2454.23,456.66,1503.19
,9968,2295.96,828.25,2623.66,2050.72,471.12,2063.74,744.93,829.94
,9969,2765.22,1294.09,1649.72,2403.94,341.78,1444.03,1510.16,702.6
,9970,2578.54,2108.35,520.36,2132.7,773.09,968.63,2268.0,971.5
,9971,1453.44,2401.8,343.14,1418.61,1537.95,830.69,2674.13,1478.8
,9972,490.75,1988.55,807.3,956.7,2290.17,946.83,2583.23,1992.21
,9973,344.37,1526.89,1522.05,880.54,2699.45,1508.53,1529.19,2522.0
,9974,695.14,1135.55,2143.75,1101.09,2503.32,2205.42,511.28,2296.57
,9975,1355.21,963.33,2538.18,1362.81,1855.8,2245.4,505.36,1642.93
,9976,1884.55,829.63,2508.12,1804.66,655.33,2158.16,431.68,1032.5
,9977,2642.76,1923.65,709.0,2384.06,395.0,1145.7,1918.46,907.9
,9978,733.53,2143.05,588.93,1091.74,2023.94,932.48,2598.84,1864.73
,9979,313.64,1175.81,1846.8,839.64,2728.58,1900.34,868.77,2538.84
,9980,1580.19,748.96,2656.07,1366.18,1239.78,2084.04,293.93,1208.21
,9981,2282.31,2268.37,352.6,1794.56,1125.14,728.44,2652.42,999.72
,9982,341.53,1755.24,1136.36,725.47,2695.74,981.37,2334.11,2246.09
,9983,2711.88,1198.93,2271.04,2330.0,454.39,1818.69,1251.34,923.59
,9984,822.0,2204.94,304.59,1085.06,1782.75,774.46,2655.54,1659.97
,9985,1890.26,613.17,2641.91,1645.85,548.26,2053.35,281.61,822.11
,9986,1383.35,818.12,2668.72,1244.89,1862.1,2257.94,412.23,1580.02
,9987,2020.28,2452.76,326.13,1816.59,1210.16,896.2,2619.06,1281.89
,9988,2694.97,1635.26,919.84,2260.13,295.07,1053.74,1778.87,707.66
,9989,322.19,1146.85,1810.41,729.67,2700.92,1777.67,926.69,2480.54
,10700,2102.84,982.45,2700.5,2132.0,708.78,2463.57,488.31,1193.44
,10701,462.55,1654.52,1175.57,937.03,2632.17,1136.87,2240.39,1994.56
,10702,2753.33,1783.23,769.26,2120.2,458.13,1018.69,2061.62,828.83
,10703,1281.0,880.49,2692.46,1267.96,2006.9,2249.8,380.68,1679.8
,10704,387.08,1437.83,1648.8,910.8,2739.05,1691.5,1429.46,2461.62
,10705,871.92,2230.04,359.1,1241.12,1882.68,919.11,2709.83,1737.27
,10706,2675.31,1817.32,801.94,2402.58,217.76,1063.52,1822.69,708.37
,10707,2596.02,982.59,2470.71,1953.78,400.22,1740.52,973.27,873.5
,10708,1764.12,935.56,2631.02,1723.17,1071.4,2266.26,399.7,1307.0
,10709,408.38,1968.43,836.6,999.3,2388.78,1078.79,2365.75,2114.57
,10710,2137.72,2191.08,360.31,1742.94,1099.24,853.94,2578.79,1160.71
,10711,1104.21,906.71,2563.93,1099.24,2361.26,2070.36,526.52,1766.87
,10712,370.27,1910.61,931.0,762.4,2596.74,949.01,2501.09,2238.37
,10713,2697.28,1687.14,880.23,2340.13,246.79,1064.99,1782.72,682.1
,10714,1815.16,663.72,2585.97,1662.71,728.36,2097.64,297.42,914.76
,10715,1118.13,857.95,2577.61,1108.04,2284.5,2154.94,459.44,1761.67
,10716,388.66,1907.41,1022.4,844.9,2623.55,1013.78,2448.38,2245.87
,10717,1711.37,2399.5,331.0,1703.17,1282.67,936.85,2523.6,1416.92
,10718,2665.84,1514.35,1121.09,2246.72,257.91,1141.24,1645.79,685.28
,10719,2654.87,903.68,2503.62,2204.74,388.75,1838.36,1013.09,696.13
,10720,2658.5,2302.09,368.2,2500.83,373.23,641.31,2261.27,558.54
,10721,1274.73,827.94,2644.23,1172.53,2163.54,2237.66,487.89,1685.42
,10722,406.89,1949.46,693.08,745.99,2309.75,751.56,2600.94,1963.0
,10723,1715.63,2189.67,374.53,1496.05,1357.65,800.48,2569.23,1253.54
,10724,2248.55,851.73,2559.47,2151.84,406.77,2204.17,641.83,887.3
,10725,2617.12,1852.79,616.27,2395.06,280.39,977.5,1869.27,685.18
,10726,729.8,993.2,2228.08,985.59,2562.74,1964.04,524.87,2010.12
,10727,485.13,1760.19,1032.3,887.32,2391.75,1031.71,2234.7,2029.66
,10728,2662.13,2193.93,368.46,2231.5,626.33,732.87,2349.42,722.67
,10729,533.41,2071.01,393.37,840.44,2014.45,645.92,2694.32,1707.46
,10730,2621.93,975.72,2153.35,2277.48,323.3,1659.84,1132.1,601.27
,10731,1804.23,660.23,2677.55,1688.28,904.2,2381.2,368.79,1061.49
,10732,2188.51,2304.0,398.47,1778.05,1117.15,683.33,2542.85,995.77
,10733,681.96,1056.25,2062.44,926.86,2588.15,1797.62,688.14,2062.16
,10734,944.73,2386.25,577.39,1115.49,1893.1,786.18,2531.99,1869.14
,10735,2718.19,1058.49,1976.06,2198.98,339.21,1415.54,1348.93,621.67
,10736,1826.26,491.21,2687.61,1716.0,841.71,2435.44,288.69,908.84
,10737,2528.21,2168.3,428.37,1956.4,917.68,723.68,2460.41,843.27
,10738,638.22,1265.15,1921.14,1124.71,2487.76,1891.41,768.34,2179.19
,10739,2706.24,1599.91,926.63,2339.64,256.96,970.11,1746.79,587.22
,10740,375.5,1982.53,937.53,527.62,2616.68,682.12,2573.2,2303.2
,10741,1556.63,2202.39,463.09,1596.36,1391.5,1136.0,2391.3,1490.5
,10742,443.56,1442.7,1576.82,814.12,2694.06,1472.13,1563.01,2508.19
